"school_id","year","category","cohort","count"
"0516211","201415","English Language Learners ","cohort.count.2013-14","* "
"0516211","201415","Eligible for Free or Reduced-Price Meals ","cohort.count.2013-14","69 "
"0516211","201415","Students with Disabilities ","cohort.count.2013-14","30 "
"0516211","201415","School ","cohort.count.2013-14","356 "
"0516211","201415","District ","cohort.count.2013-14",""
"0516211","201415","Black or African American ","cohort.rate.2013-14","* "
"0516211","201415","Hispanic or Latino ","cohort.rate.2013-14","92.3 "
"0516211","201415","English Language Learners ","cohort.rate.2013-14","* "
"0516211","201415","Eligible for Free or Reduced-Price Meals ","cohort.rate.2013-14","87.0 "
"0516211","201415","Students with Disabilities ","cohort.rate.2013-14","66.7 "
"0516211","201415","School ","cohort.rate.2013-14","94.4 "
"0516211","201415","District ","cohort.rate.2013-14","93.8 "
"0516211","201415","Black or African American ","cohort.target.2013-14",". "
"0516211","201415","Hispanic or Latino ","cohort.target.2013-14","74.5 "
"0516211","201415","English Language Learners ","cohort.target.2013-14",". "
"0516211","201415","Eligible for Free or Reduced-Price Meals ","cohort.target.2013-14","75.6 "
"0516211","201415","Students with Disabilities ","cohort.target.2013-14","76.6 "
"0516211","201415","School ","cohort.target.2013-14","93.7 "
"0516211","201415","District ","cohort.target.2013-14","93.4 "
"0516211","201415","Black or African American ","target.achieved.2013-14",""
"0516211","201415","Hispanic or Latino ","target.achieved.2013-14","Yes "
"0516211","201415","English Language Learners ","target.achieved.2013-14",""
"0516211","201415","Eligible for Free or Reduced-Price Meals ","target.achieved.2013-14","Yes "
"0516211","201415","Students with Disabilities ","target.achieved.2013-14","No "
"0516211","201415","School ","target.achieved.2013-14","Yes "
"0516211","201415","District ","target.achieved.2013-14","Yes "
"0516211","201415","Black or African American ","target.percent.2014-15","."
"0516211","201415","Hispanic or Latino ","target.percent.2014-15","76.6"
"0516211","201415","English Language Learners ","target.percent.2014-15","."
"0516211","201415","Eligible for Free or Reduced-Price Meals ","target.percent.2014-15","77.7"
"0516211","201415","Students with Disabilities ","target.percent.2014-15","78.5"
"0516211","201415","School ","target.percent.2014-15","93.7"
"0516211","201415","District ","target.percent.2014-15","93.5"
"0516211","201516","Black or African American ","cohort.count.2014-15","* "
"0516211","201516","Hispanic or Latino ","cohort.count.2014-15","29 "
"0516211","201516","English Language Learners ","cohort.count.2014-15","* "
"0516211","201516","Eligible for Free or Reduced-Price Meals ","cohort.count.2014-15","54 "
"0516211","201516","Students with Disabilities ","cohort.count.2014-15","31 "
"0516211","201516","School ","cohort.count.2014-15","301 "
"0516211","201516","District ","cohort.count.2014-15",""
"0516211","201516","Black or African American ","cohort.rate.2014-15","* "
"0516211","201516","Hispanic or Latino ","cohort.rate.2014-15","93.1 "
"0516211","201516","English Language Learners ","cohort.rate.2014-15","* "
"0516211","201516","Eligible for Free or Reduced-Price Meals ","cohort.rate.2014-15","94.4 "
"0516211","201516","Students with Disabilities ","cohort.rate.2014-15","90.3 "
"0516211","201516","School ","cohort.rate.2014-15","97.7 "
"0516211","201516","District ","cohort.rate.2014-15","94.1 "
"0516211","201516","Black or African American ","cohort.target.2014-15",". "
"0516211","201516","Hispanic or Latino ","cohort.target.2014-15","76.6 "
"0516211","201516","English Language Learners ","cohort.target.2014-15",". "
"0516211","201516","Eligible for Free or Reduced-Price Meals ","cohort.target.2014-15","77.7 "
"0516211","201516","Students with Disabilities ","cohort.target.2014-15","78.5 "
"0516211","201516","School ","cohort.target.2014-15","93.7 "
"0516211","201516","District ","cohort.target.2014-15","93.5 "
"0516211","201516","Black or African American ","target.achieved.2014-15",""
"0516211","201516","Hispanic or Latino ","target.achieved.2014-15","Yes "
"0516211","201516","English Language Learners ","target.achieved.2014-15",""
"0516211","201516","Eligible for Free or Reduced-Price Meals ","target.achieved.2014-15","Yes "
"0516211","201516","Students with Disabilities ","target.achieved.2014-15","Yes "
"0516211","201516","School ","target.achieved.2014-15","Yes "
"0516211","201516","District ","target.achieved.2014-15","Yes "
"0516211","201516","Black or African American ","target.percent.2015-16","."
"0516211","201516","Hispanic or Latino ","target.percent.2015-16","78.8"
"0516211","201516","English Language Learners ","target.percent.2015-16","."
"0516211","201516","Eligible for Free or Reduced-Price Meals ","target.percent.2015-16","79.7"
"0516211","201516","Students with Disabilities ","target.percent.2015-16","80.4"
"0516211","201516","School ","target.percent.2015-16","93.8"
"0516211","201516","District ","target.percent.2015-16","93.5"
"0526111","201314","Black or African American ","cohort.count.2012-13","* "
"0526111","201314","Hispanic or Latino ","cohort.count.2012-13","* "
"0526111","201314","English Language Learners ","cohort.count.2012-13","* "
"0526111","201314","Eligible for Free or Reduced-Price Meals ","cohort.count.2012-13","31 "
"0526111","201314","Students with Disabilities ","cohort.count.2012-13","28 "
"0526111","201314","School ","cohort.count.2012-13","318 "
"0526111","201314","District ","cohort.count.2012-13",""
"0526111","201314","Black or African American ","cohort.rate.2012-13","* "
"0526111","201314","Hispanic or Latino ","cohort.rate.2012-13","* "
"0526111","201314","English Language Learners ","cohort.rate.2012-13","* "
"0526111","201314","Eligible for Free or Reduced-Price Meals ","cohort.rate.2012-13","80.6 "
"0526111","201314","Students with Disabilities ","cohort.rate.2012-13","85.7 "
"0526111","201314","School ","cohort.rate.2012-13","96.9 "
"0526111","201314","District ","cohort.rate.2012-13","95.1 "
"0526111","201314","Black or African American ","cohort.target.2012-13","80.0 "
"0526111","201314","Hispanic or Latino ","cohort.target.2012-13",". "
"0526111","201314","English Language Learners ","cohort.target.2012-13",". "
"0526111","201314","Eligible for Free or Reduced-Price Meals ","cohort.target.2012-13","79.0 "
"0526111","201314","Students with Disabilities ","cohort.target.2012-13","93.0 "
"0526111","201314","School ","cohort.target.2012-13","94.0 "
"0526111","201314","District ","cohort.target.2012-13","94.0 "
"0526111","201314","Black or African American ","target.achieved.2012-13","Yes "
"0526111","201314","Hispanic or Latino ","target.achieved.2012-13",""
"0526111","201314","English Language Learners ","target.achieved.2012-13",""
"0526111","201314","Eligible for Free or Reduced-Price Meals ","target.achieved.2012-13","Yes "
"0526111","201314","Students with Disabilities ","target.achieved.2012-13","No "
"0526111","201314","School ","target.achieved.2012-13","Yes "
"0526111","201314","District ","target.achieved.2012-13","Yes "
"0526111","201314","Black or African American ","target.percent.2013-14","81.4"
"0526111","201314","Hispanic or Latino ","target.percent.2013-14","."
"0526111","201314","English Language Learners ","target.percent.2013-14","."
"0526111","201314","Eligible for Free or Reduced-Price Meals ","target.percent.2013-14","80.5"
"0526111","201314","Students with Disabilities ","target.percent.2013-14","93.1"
"0526111","201314","School ","target.percent.2013-14","94.0"
"0526111","201314","District ","target.percent.2013-14","94.0"
"0526111","201415","Black or African American ","cohort.count.2013-14","* "
"0526111","201415","Hispanic or Latino ","cohort.count.2013-14","* "
"0526111","201415","English Language Learners ","cohort.count.2013-14","* "
"0526111","201415","Eligible for Free or Reduced-Price Meals ","cohort.count.2013-14","31 "
"0526111","201415","Students with Disabilities ","cohort.count.2013-14","39 "
"0526111","201415","School ","cohort.count.2013-14","338 "
"0526111","201415","District ","cohort.count.2013-14",""
"0526111","201415","Black or African American ","cohort.rate.2013-14","* "
"0526111","201415","Hispanic or Latino ","cohort.rate.2013-14","* "
"0526111","201415","English Language Learners ","cohort.rate.2013-14","* "
"0526111","201415","Eligible for Free or Reduced-Price Meals ","cohort.rate.2013-14","87.1 "
"0526111","201415","Students with Disabilities ","cohort.rate.2013-14","74.4 "
"0526111","201415","School ","cohort.rate.2013-14","96.4 "
"0526111","201415","District ","cohort.rate.2013-14","95.3 "
"0526111","201415","Black or African American ","cohort.target.2013-14","81.4 "
"0526111","201415","Hispanic or Latino ","cohort.target.2013-14",". "
"0526111","201415","English Language Learners ","cohort.target.2013-14",". "
"0526111","201415","Eligible for Free or Reduced-Price Meals ","cohort.target.2013-14","80.5 "
"0526111","201415","Students with Disabilities ","cohort.target.2013-14","93.1 "
"0526111","201415","School ","cohort.target.2013-14","94.0 "
"0526111","201415","District ","cohort.target.2013-14","94.0 "
"0526111","201415","Black or African American ","target.achieved.2013-14","Yes "
"0526111","201415","Hispanic or Latino ","target.achieved.2013-14",""
"0526111","201415","English Language Learners ","target.achieved.2013-14",""
"0526111","201415","Eligible for Free or Reduced-Price Meals ","target.achieved.2013-14","Yes "
"0526111","201415","Students with Disabilities ","target.achieved.2013-14","No "
"0526111","201415","School ","target.achieved.2013-14","Yes "
"0526111","201415","District ","target.achieved.2013-14","Yes "
"0526111","201415","Black or African American ","target.percent.2014-15","82.8"
"0526111","201415","Hispanic or Latino ","target.percent.2014-15","."
"0526111","201415","English Language Learners ","target.percent.2014-15","."
"0526111","201415","Eligible for Free or Reduced-Price Meals ","target.percent.2014-15","82.0"
"0526111","201415","Students with Disabilities ","target.percent.2014-15","93.2"
"0526111","201415","School ","target.percent.2014-15","94.0"
"0526111","201415","District ","target.percent.2014-15","94.0"
"0526111","201516","Black or African American ","cohort.count.2014-15","* "
"0526111","201516","Hispanic or Latino ","cohort.count.2014-15","* "
"0526111","201516","English Language Learners ","cohort.count.2014-15","* "
"0526111","201516","Eligible for Free or Reduced-Price Meals ","cohort.count.2014-15","46 "
"0526111","201516","Students with Disabilities ","cohort.count.2014-15","27 "
"0526111","201516","School ","cohort.count.2014-15","317 "
"0526111","201516","District ","cohort.count.2014-15",""
"0526111","201516","Black or African American ","cohort.rate.2014-15","* "
"0526111","201516","Hispanic or Latino ","cohort.rate.2014-15","* "
"0526111","201516","English Language Learners ","cohort.rate.2014-15","* "
"0526111","201516","Eligible for Free or Reduced-Price Meals ","cohort.rate.2014-15","89.1 "
"0526111","201516","Students with Disabilities ","cohort.rate.2014-15","85.2 "
"0526111","201516","School ","cohort.rate.2014-15","98.4 "
"0526111","201516","District ","cohort.rate.2014-15","95.8 "
"0526111","201516","Black or African American ","cohort.target.2014-15","82.8 "
"0526111","201516","Hispanic or Latino ","cohort.target.2014-15",". "
"0526111","201516","English Language Learners ","cohort.target.2014-15",". "
"0526111","201516","Eligible for Free or Reduced-Price Meals ","cohort.target.2014-15","82.0 "
"0526111","201516","Students with Disabilities ","cohort.target.2014-15","93.2 "
"0526111","201516","School ","cohort.target.2014-15","94.0 "
"0526111","201516","District ","cohort.target.2014-15","94.0 "
"0526111","201516","Black or African American ","target.achieved.2014-15","Yes "
"0526111","201516","Hispanic or Latino ","target.achieved.2014-15",""
"0526111","201516","English Language Learners ","target.achieved.2014-15",""
"0526111","201516","Eligible for Free or Reduced-Price Meals ","target.achieved.2014-15","Yes "
"0526111","201516","Students with Disabilities ","target.achieved.2014-15","No "
"0526111","201516","School ","target.achieved.2014-15","Yes "
"0526111","201516","District ","target.achieved.2014-15","Yes "
